Air Quality Station EoI Code,Year,NO2,O3,PM10,PM2_5,Altitude,Latitude,Longitude,Station_Type,Station_Area,City,Green_Ratio,Population_Density
IT2216A,2024,26.387,48.883,22.113,13.663,57.0,40.9146,14.2987,Background,Suburban,Napoli (greater city),0.17051284738762837,24073.0
IT2218A,2022,19.296,55.009,27.021,14.629,39.0,40.9905,14.424,Traffic,Suburban,San Felice a Cancello,0.8333921477842361,619.0
IT2218A,2023,13.93,54.509,23.167,12.158,39.0,40.9905,14.424,Traffic,Suburban,San Felice a Cancello,0.8333921477842361,619.0
IT2218A,2024,15.552,53.057,24.958,13.9,39.0,40.9905,14.424,Traffic,Suburban,San Felice a Cancello,0.8333921477842361,619.0
IT2219A,2022,33.595,,33.813,17.129,27.0,40.9411,14.3698,Background,Urban,Acerra,0.8249402121949635,1071.0
IT2219A,2023,28.013,,26.171,14.854,27.0,40.9411,14.3698,Background,Urban,Acerra,0.8249402121949635,1071.0
IT2219A,2024,26.535,,30.617,16.021,27.0,40.9411,14.3698,Background,Urban,Acerra,0.8249402121949635,1071.0
IT2221A,2020,13.535,,19.392,10.463,83.0,40.8449,14.2057,Industrial,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT2221A,2021,21.217,,20.063,11.25,83.0,40.8449,14.2057,Industrial,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT2221A,2022,30.08,,20.825,11.487,83.0,40.8449,14.2057,Industrial,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT2221A,2023,23.591,,21.1,11.767,83.0,40.8449,14.2057,Industrial,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT2221A,2024,21.657,,17.925,9.513,83.0,40.8449,14.2057,Industrial,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT2223A,2019,28.536,,32.578,15.426,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2223A,2020,28.635,,37.471,15.475,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2223A,2021,27.57,,34.246,15.213,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2223A,2022,31.667,,36.013,16.465,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2223A,2023,27.475,,28.75,15.208,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2223A,2024,27.643,,28.896,15.208,20.0,40.8864,14.35,Industrial,Suburban,Napoli (greater city),0.37620565566748787,24073.0
IT2226A,2019,17.895,,33.404,16.6,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2226A,2020,15.895,,30.074,15.325,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2226A,2021,17.517,,31.996,16.388,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2226A,2022,18.391,,28.046,14.783,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2226A,2023,16.509,,23.496,9.8,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2226A,2024,23.277,,29.85,14.029,29.0,40.9209,14.3895,Industrial,Suburban,Napoli (greater city),0.4022302319026936,24073.0
IT2227A,2022,19.814,,21.825,13.171,357.0,40.9188,14.7855,Traffic,Urban,Avellino,0.6954571176506058,1676.0
IT2227A,2023,15.752,,18.392,11.113,357.0,40.9188,14.7855,Traffic,Urban,Avellino,0.6954571176506058,1676.0
IT2227A,2024,20.596,,14.525,8.27,357.0,40.9188,14.7855,Traffic,Urban,Avellino,0.6954571176506058,1676.0
IT2228A,2022,10.778,44.864,22.967,14.058,125.0,41.1157,14.78,Background,Urban,Benevento,0.897824142533343,426.0
IT2228A,2023,11.574,43.713,20.029,12.567,125.0,41.1157,14.78,Background,Urban,Benevento,0.897824142533343,426.0
IT2228A,2024,14.008,40.187,21.175,12.554,125.0,41.1157,14.78,Background,Urban,Benevento,0.897824142533343,426.0
IT2233A,2015,22.208,58.087,17.0,11.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2016,20.375,58.667,14.0,10.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2017,20.391,59.217,17.0,10.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2018,18.391,57.333,15.0,9.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2019,17.375,59.875,14.0,10.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2020,13.667,56.208,15.0,10.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2021,14.5,57.5,15.0,9.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2022,15.292,60.042,17.0,10.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2023,14.083,55.042,15.0,9.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2233A,2024,12.792,54.773,13.0,8.0,583.0,45.7344,7.3043,Background,Urban,Aosta,0.656824913064639,1569.0
IT2241A,2015,16.174,,22.0,27.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2016,19.087,,19.0,12.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2017,17.304,,19.0,11.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2018,17.696,,19.0,11.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2019,15.826,,18.0,10.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2020,14.174,,18.0,10.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2021,14.609,,19.0,10.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2022,13.696,,18.0,10.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2023,12.826,,19.0,10.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2241A,2024,11.739,,19.0,11.0,42.0,44.0311,10.1328,Traffic,Urban,Massa,0.6697342556299886,704.0
IT2243A,2016,17.304,49.87,23.0,17.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2017,21.875,46.708,24.0,18.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2018,22.458,50.583,28.0,17.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2019,18.125,49.25,27.0,16.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2020,13.917,53.0,25.0,17.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2021,15.5,55.458,25.0,16.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2022,15.875,64.913,30.0,14.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2023,14.826,55.083,27.0,15.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2243A,2024,13.565,51.333,25.0,14.0,48.0,45.433,11.0301,Background,Urban,Verona,0.7111556124075101,1287.0
IT2247A,2019,26.304,55.25,19.0,10.0,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2247A,2020,21.478,57.167,18.0,9.0,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2247A,2021,20.271,55.905,20.4,9.8,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2247A,2022,21.208,57.245,19.5,9.6,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2247A,2023,22.082,53.623,18.4,8.6,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2247A,2024,22.968,51.368,19.2,8.3,2.0,41.7682,12.237,Background,Urban,Fiumicino,0.8088914853560846,386.0
IT2249A,2019,2.957,67.833,16.0,10.0,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2249A,2020,3.739,64.875,14.0,7.0,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2249A,2021,4.261,63.705,14.3,6.653,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2249A,2022,4.207,67.967,15.4,7.41,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2249A,2023,3.0,66.053,14.9,6.278,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2249A,2024,3.529,64.105,15.4,5.042,11.0,42.16,11.7427,Background,Rural,Civitavecchia,0.8112563461993223,699.0
IT2250A,2018,16.087,,18.0,9.0,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2019,14.13,,18.0,9.0,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2020,15.783,,18.0,8.0,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2021,16.016,,17.8,8.0,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2022,14.474,,17.6,8.6,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2023,12.798,,17.8,8.6,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2250A,2024,13.015,,19.0,8.5,3.0,42.1022,11.7844,Traffic,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2017,8.7425,,17.0,8.0,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2018,8.913,,17.0,8.0,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2019,7.13,,17.0,8.0,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2020,6.696,,16.0,7.0,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2021,7.571,,16.2,7.4,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2022,7.017,,17.1,8.3,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2023,6.36,,14.7,8.2,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2251A,2024,5.723,,15.5,7.3,124.0,42.0988,11.8177,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2019,11.478,,16.0,8.0,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2020,10.087,,17.0,7.0,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2021,10.918,,17.0,7.3,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2022,11.885,,16.9,8.3,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2023,10.082,,17.0,7.7,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2252A,2024,8.865,,16.3,7.4,19.0,42.0818,11.8094,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT2254A,2018,4.625,79.875,15.0,8.0,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2019,5.1995000000000005,92.458,13.0,8.0,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2020,3.348,85.0,14.0,7.0,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2021,4.363,82.801,13.4,7.5,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2022,4.519,88.015,14.5,8.1,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2023,4.139,77.529,14.2,8.4,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2254A,2024,3.625,87.461,14.6,7.0,465.0,42.161,11.9,Background,Rural,Allumiere,0.9940825039355592,41.0
IT2263A,2018,25.845,,22.3,12.4,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2019,24.984,,19.5,10.6,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2020,22.543,,16.1,10.0,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2021,,,13.4,7.9,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2022,,,14.0,9.0,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2023,,,13.0,8.0,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2263A,2024,,,15.0,9.0,10.0,45.6206,13.7838,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT2268A,2016,18.287,44.125,26.3,10.8,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2017,21.448,47.461,19.5,8.7,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2018,25.182,54.691,20.1,8.9,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2019,17.832,73.177,20.1,7.9,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2020,16.219,64.026,17.5,7.8,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2021,19.339,59.37,19.8,8.2,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2022,17.509,65.039,22.5,9.2,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2023,16.113,58.908,22.6,9.3,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2268A,2024,13.339,53.087,19.1,8.6,70.0,40.6111,14.9758,Background,Urban,Battipaglia,0.8220967741906742,871.0
IT2269A,2022,12.087,62.304,16.7,10.063,11.0,40.6614,14.8045,Background,Urban,Salerno,0.6809214186741926,2139.0
IT2269A,2023,10.705,60.016,15.55,9.638,11.0,40.6614,14.8045,Background,Urban,Salerno,0.6809214186741926,2139.0
IT2270A,2022,20.405,59.339,18.221,10.408,75.0,40.8159,14.3493,Background,Urban,Napoli (greater city),0.20421415016679131,24073.0
IT2270A,2023,18.683,60.052,16.121,9.475,75.0,40.8159,14.3493,Background,Urban,Napoli (greater city),0.20421415016679131,24073.0
IT2270A,2024,18.13,54.461,16.288,9.196,75.0,40.8159,14.3493,Background,Urban,Napoli (greater city),0.20421415016679131,24073.0
IT2272A,2022,12.052,54.008,20.171,10.9,39.0,40.8229,14.1225,Background,Urban,Pozzuoli,0.6296079742671159,1714.0
IT2272A,2023,17.057,29.258,17.15,10.983,39.0,40.8229,14.1225,Background,Urban,Pozzuoli,0.6296079742671159,1714.0
IT2272A,2024,18.761,46.396,22.054,11.825,39.0,40.8229,14.1225,Background,Urban,Pozzuoli,0.6296079742671159,1714.0
IT2273A,2022,19.217,,14.275,8.871,445.0,40.487,15.5283,Industrial,Suburban,Polla,0.9361874563466961,106.0
IT2273A,2023,19.33,,13.5,8.188,445.0,40.487,15.5283,Industrial,Suburban,Polla,0.9361874563466961,106.0
IT2273A,2024,23.57,,13.371,7.623,445.0,40.487,15.5283,Industrial,Suburban,Polla,0.9361874563466961,106.0
IT2274A,2016,5.163,,29.8,14.7,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2017,5.461,,29.0,13.9,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2018,7.405,,30.1,14.9,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2019,18.74,,26.8,11.4,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2020,31.549,,30.8,15.2,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2021,9.368,,18.7,9.5,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2022,8.315,,19.1,10.2,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2023,8.576,,17.9,9.0,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2274A,2024,8.565,,18.3,9.1,0.0,37.2919,13.5325,Background,Suburban,Porto Empedocle,0.785306983115312,618.0
IT2275A,2020,13.725,72.355,17.8,9.7,0.0,38.1743,15.5465,Background,Urban,Messina,0.7922550306842249,1034.0
IT2275A,2021,15.045,70.401,20.5,10.2,0.0,38.1743,15.5465,Background,Urban,Messina,0.7922550306842249,1034.0
IT2275A,2022,18.822,64.642,18.9,10.4,0.0,38.1743,15.5465,Background,Urban,Messina,0.7922550306842249,1034.0
IT2275A,2023,15.862,58.133,20.9,10.4,0.0,38.1743,15.5465,Background,Urban,Messina,0.7922550306842249,1034.0
IT2275A,2024,15.434,61.145,19.2,9.4,0.0,38.1743,15.5465,Background,Urban,Messina,0.7922550306842249,1034.0
IT2277A,2018,10.378,82.452,,7.1,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2019,5.622,68.683,16.5,7.0,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2020,8.245,71.246,18.7,4.6,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2021,10.343,56.0,22.2,7.2,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2022,9.236,41.983,22.4,7.8,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2023,8.865,59.571,26.6,6.5,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2277A,2024,7.709,79.896,20.2,7.7,150.0,40.7989,14.1794,Background,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT2280A,2018,20.959,,17.3,11.4,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2019,19.586,,15.9,9.7,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2020,17.051,,14.6,9.4,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2021,21.639,,13.2,9.7,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2022,22.739,,16.0,10.0,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2023,18.913,,15.0,9.0,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2280A,2024,17.87,,15.0,9.0,140.0,45.6405,13.7661,Background,Urban,Trieste,0.5602666717311581,2350.0
IT2281A,2017,4.219,89.949,14.8,8.1,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2018,3.538,82.345,15.0,7.4,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2019,3.81,84.142,15.9,8.1,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2020,3.951,80.353,14.1,7.2,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2021,5.433,81.144,15.6,7.6,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2022,5.588,85.847,16.0,8.0,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2023,5.752,83.5,15.9,7.9,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2281A,2024,5.062,83.089,15.1,7.0,265.0,37.307,13.594,Background,Suburban,Agrigento,0.9083338083734429,229.0
IT2282A,2019,24.583,39.75,20.0,14.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2282A,2020,19.583,41.5,19.0,13.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2282A,2021,21.042,42.042,19.0,13.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2282A,2022,19.0,42.167,23.0,13.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2282A,2023,19.625,39.417,20.0,12.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2282A,2024,20.625,53.375,18.0,11.0,154.0,45.4397,8.6204,Background,Urban,Novara,0.7769021772468561,988.0
IT2283A,2019,2.627,84.009,7.7,3.8,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2283A,2020,1.809,83.423,6.2,4.7,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2283A,2021,2.709,89.283,7.9,4.9,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2283A,2022,2.523,85.221,14.5,4.5,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2283A,2023,1.871,81.088,15.3,5.2,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2283A,2024,2.182,78.142,12.1,5.7,650.0,40.4706,15.2987,Background,Rural,Ottati,0.9951859801341941,11.0
IT2284A,2019,24.833,,19.0625,9.125,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2284A,2020,18.542,,18.5,9.25,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2284A,2021,22.958,,19.4585,10.421,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2284A,2022,21.958,,21.7915,10.667,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2284A,2023,19.375,,18.583,9.125,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2284A,2024,16.625,,18.083,8.833,583.0,45.7324,7.3219,Industrial,Suburban,Aosta,0.656824913064639,1569.0
IT2286A,2018,15.862,,18.6,11.2,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2019,15.93,,19.1,10.4,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2020,14.216,,17.4,9.8,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2021,15.086,,17.5,9.3,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2022,14.766,,18.1,9.0,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2023,13.055,,17.6,8.7,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2286A,2024,12.348,,17.0,7.8,10.0,44.2618,8.4457,Industrial,Suburban,Vado Ligure,0.8324157607389575,335.0
IT2287A,2018,21.57,63.929,20.0,10.3,10.0,38.1307,13.3465,Background,Urban,Palermo,0.42830273366861843,3948.0
IT2287A,2019,12.778,44.483,19.7,9.4,10.0,38.1307,13.3465,Background,Urban,Palermo,0.42830273366861843,3948.0
IT2289A,2018,15.233,,16.6,12.254,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2019,23.009,,22.0,10.641,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2020,18.935,,19.7,9.804,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2021,18.617,,20.422,11.033,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2022,20.446,,22.021,13.083,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2023,20.408,,19.871,13.404,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2289A,2024,22.363,,25.983,15.171,5.0,43.6059,13.4923,Industrial,Urban,Ancona,0.818159125892093,797.0
IT2290A,2020,4.897,87.123,11.15,8.27,720.0,40.364,16.0975,Industrial,Rural,Guardia Perticara,1.000000000000008,9.0
IT2290A,2021,4.809,74.569,9.4,7.97,720.0,40.364,16.0975,Industrial,Rural,Guardia Perticara,1.000000000000008,9.0
IT2290A,2022,2.659,90.562,8.17,7.92,720.0,40.364,16.0975,Industrial,Rural,Guardia Perticara,1.000000000000008,9.0
IT2290A,2023,2.615,81.182,1.0,1.0,720.0,40.364,16.0975,Industrial,Rural,Guardia Perticara,1.000000000000008,9.0
